POD	eigenval	sigma	acc_eigenval	part_E	acc_part_E
842	1.159471e-12	1.079075e-06	2.237e+05	5.184e-18	1.000000
843	1.159471e-12	1.079075e-06	2.237e+05	5.184e-18	1.000000
844	1.157231e-12	1.075820e-06	2.237e+05	5.174e-18	1.000000
845	1.157231e-12	1.075820e-06	2.237e+05	5.174e-18	1.000000
846	1.151551e-12	1.079006e-06	2.237e+05	5.149e-18	1.000000
847	1.151551e-12	1.079006e-06	2.237e+05	5.149e-18	1.000000
848	1.142724e-12	1.100762e-06	2.237e+05	5.109e-18	1.000000
849	1.142724e-12	1.100762e-06	2.237e+05	5.109e-18	1.000000
850	1.139813e-12	1.081137e-06	2.237e+05	5.096e-18	1.000000
851	1.139813e-12	1.081137e-06	2.237e+05	5.096e-18	1.000000
852	1.139738e-12	1.075569e-06	2.237e+05	5.096e-18	1.000000
853	1.139738e-12	1.075569e-06	2.237e+05	5.096e-18	1.000000
854	1.137668e-12	1.067964e-06	2.237e+05	5.087e-18	1.000000
855	1.137668e-12	1.067964e-06	2.237e+05	5.087e-18	1.000000
856	1.133872e-12	1.068787e-06	2.237e+05	5.070e-18	1.000000
857	1.133872e-12	1.068787e-06	2.237e+05	5.070e-18	1.000000
858	1.133690e-12	1.065523e-06	2.237e+05	5.069e-18	1.000000
859	1.133690e-12	1.065523e-06	2.237e+05	5.069e-18	1.000000
860	1.132260e-12	1.086346e-06	2.237e+05	5.062e-18	1.000000
861	1.132260e-12	1.086346e-06	2.237e+05	5.062e-18	1.000000
862	1.129464e-12	1.062772e-06	2.237e+05	5.050e-18	1.000000
863	1.129464e-12	1.062772e-06	2.237e+05	5.050e-18	1.000000
864	1.126467e-12	1.070224e-06	2.237e+05	5.036e-18	1.000000
865	1.126467e-12	1.070224e-06	2.237e+05	5.036e-18	1.000000
866	1.123290e-12	1.066417e-06	2.237e+05	5.022e-18	1.000000
867	1.123290e-12	1.066417e-06	2.237e+05	5.022e-18	1.000000
868	1.122694e-12	1.063242e-06	2.237e+05	5.020e-18	1.000000
869	1.122694e-12	1.063242e-06	2.237e+05	5.020e-18	1.000000
870	1.120673e-12	1.070461e-06	2.237e+05	5.011e-18	1.000000
871	1.120673e-12	1.070461e-06	2.237e+05	5.011e-18	1.000000
872	1.114954e-12	1.070174e-06	2.237e+05	4.985e-18	1.000000
873	1.114954e-12	1.070174e-06	2.237e+05	4.985e-18	1.000000
874	1.111458e-12	1.073684e-06	2.237e+05	4.969e-18	1.000000
875	1.111458e-12	1.073684e-06	2.237e+05	4.969e-18	1.000000
876	1.110375e-12	1.055848e-06	2.237e+05	4.965e-18	1.000000
877	1.110375e-12	1.055848e-06	2.237e+05	4.965e-18	1.000000
878	1.104926e-12	1.053984e-06	2.237e+05	4.940e-18	1.000000
879	1.104926e-12	1.053984e-06	2.237e+05	4.940e-18	1.000000
880	1.103198e-12	1.072671e-06	2.237e+05	4.932e-18	1.000000
881	1.103198e-12	1.072671e-06	2.237e+05	4.932e-18	1.000000
882	1.102358e-12	1.050770e-06	2.237e+05	4.929e-18	1.000000
883	1.102358e-12	1.050770e-06	2.237e+05	4.929e-18	1.000000
884	1.097929e-12	1.048281e-06	2.237e+05	4.909e-18	1.000000
885	1.097929e-12	1.048281e-06	2.237e+05	4.909e-18	1.000000
886	1.096560e-12	1.052337e-06	2.237e+05	4.903e-18	1.000000
887	1.096560e-12	1.052337e-06	2.237e+05	4.903e-18	1.000000
888	1.092483e-12	1.045219e-06	2.237e+05	4.885e-18	1.000000
889	1.091499e-12	1.054909e-06	2.237e+05	4.880e-18	1.000000
890	1.091499e-12	1.054909e-06	2.237e+05	4.880e-18	1.000000
891	1.086023e-12	1.043563e-06	2.237e+05	4.856e-18	1.000000
892	1.086023e-12	1.043563e-06	2.237e+05	4.856e-18	1.000000
893	1.080845e-12	1.046344e-06	2.237e+05	4.832e-18	1.000000
894	1.080845e-12	1.046344e-06	2.237e+05	4.832e-18	1.000000
895	1.079842e-12	1.039939e-06	2.237e+05	4.828e-18	1.000000
896	1.079842e-12	1.039939e-06	2.237e+05	4.828e-18	1.000000
897	1.079731e-12	1.039302e-06	2.237e+05	4.828e-18	1.000000
898	1.079731e-12	1.039302e-06	2.237e+05	4.828e-18	1.000000
899	1.077402e-12	1.053442e-06	2.237e+05	4.817e-18	1.000000
900	1.077402e-12	1.053442e-06	2.237e+05	4.817e-18	1.000000
901	1.074685e-12	1.041528e-06	2.237e+05	4.805e-18	1.000000
902	1.074685e-12	1.041528e-06	2.237e+05	4.805e-18	1.000000
903	1.072961e-12	1.035838e-06	2.237e+05	4.797e-18	1.000000
904	1.066570e-12	1.040337e-06	2.237e+05	4.769e-18	1.000000
905	1.066570e-12	1.040337e-06	2.237e+05	4.769e-18	1.000000
906	1.066209e-12	1.035324e-06	2.237e+05	4.767e-18	1.000000
907	1.066209e-12	1.035324e-06	2.237e+05	4.767e-18	1.000000
908	1.065296e-12	1.034387e-06	2.237e+05	4.763e-18	1.000000
909	1.065296e-12	1.034387e-06	2.237e+05	4.763e-18	1.000000
910	1.060211e-12	1.048979e-06	2.237e+05	4.740e-18	1.000000
911	1.060211e-12	1.048979e-06	2.237e+05	4.740e-18	1.000000
912	1.060069e-12	1.039866e-06	2.237e+05	4.740e-18	1.000000
913	1.060069e-12	1.039866e-06	2.237e+05	4.740e-18	1.000000
914	1.056951e-12	1.028681e-06	2.237e+05	4.726e-18	1.000000
915	1.056951e-12	1.028681e-06	2.237e+05	4.726e-18	1.000000
916	1.054413e-12	1.026861e-06	2.237e+05	4.714e-18	1.000000
917	1.054413e-12	1.026861e-06	2.237e+05	4.714e-18	1.000000
918	1.045742e-12	1.022763e-06	2.237e+05	4.676e-18	1.000000
919	1.045742e-12	1.022763e-06	2.237e+05	4.676e-18	1.000000
920	1.044852e-12	1.033851e-06	2.237e+05	4.672e-18	1.000000
921	1.044852e-12	1.033851e-06	2.237e+05	4.672e-18	1.000000
922	1.042877e-12	1.023387e-06	2.237e+05	4.663e-18	1.000000
923	1.042877e-12	1.023387e-06	2.237e+05	4.663e-18	1.000000
924	1.034303e-12	1.053164e-06	2.237e+05	4.624e-18	1.000000
925	1.034303e-12	1.053164e-06	2.237e+05	4.624e-18	1.000000
926	1.032363e-12	1.016697e-06	2.237e+05	4.616e-18	1.000000
927	1.032363e-12	1.016697e-06	2.237e+05	4.616e-18	1.000000
928	1.026139e-12	1.019736e-06	2.237e+05	4.588e-18	1.000000
929	1.026139e-12	1.019736e-06	2.237e+05	4.588e-18	1.000000
930	1.026014e-12	1.021922e-06	2.237e+05	4.587e-18	1.000000
931	1.026014e-12	1.021922e-06	2.237e+05	4.587e-18	1.000000
932	1.023968e-12	1.039560e-06	2.237e+05	4.578e-18	1.000000
933	1.023968e-12	1.039560e-06	2.237e+05	4.578e-18	1.000000
934	1.023270e-12	1.026487e-06	2.237e+05	4.575e-18	1.000000
935	1.023270e-12	1.026487e-06	2.237e+05	4.575e-18	1.000000
936	1.019656e-12	1.026614e-06	2.237e+05	4.559e-18	1.000000
937	1.019656e-12	1.026614e-06	2.237e+05	4.559e-18	1.000000
938	1.019285e-12	1.010562e-06	2.237e+05	4.557e-18	1.000000
939	1.019285e-12	1.010562e-06	2.237e+05	4.557e-18	1.000000
940	1.014081e-12	1.010764e-06	2.237e+05	4.534e-18	1.000000
941	1.014081e-12	1.010764e-06	2.237e+05	4.534e-18	1.000000
942	1.012793e-12	1.007134e-06	2.237e+05	4.528e-18	1.000000
943	1.012793e-12	1.007134e-06	2.237e+05	4.528e-18	1.000000
944	1.012364e-12	1.008468e-06	2.237e+05	4.526e-18	1.000000
945	1.012364e-12	1.008468e-06	2.237e+05	4.526e-18	1.000000
946	1.008892e-12	1.027166e-06	2.237e+05	4.511e-18	1.000000
947	1.008892e-12	1.027166e-06	2.237e+05	4.511e-18	1.000000
948	1.007261e-12	1.015657e-06	2.237e+05	4.503e-18	1.000000
949	1.007261e-12	1.015657e-06	2.237e+05	4.503e-18	1.000000
950	1.006339e-12	1.003165e-06	2.237e+05	4.499e-18	1.000000
951	1.003284e-12	1.001725e-06	2.237e+05	4.486e-18	1.000000
952	1.003284e-12	1.001725e-06	2.237e+05	4.486e-18	1.000000
953	9.991302e-13	9.995792e-07	2.237e+05	4.467e-18	1.000000
954	9.991302e-13	9.995792e-07	2.237e+05	4.467e-18	1.000000
955	9.977416e-13	1.013574e-06	2.237e+05	4.461e-18	1.000000
956	9.977416e-13	1.013574e-06	2.237e+05	4.461e-18	1.000000
957	9.970350e-13	1.032362e-06	2.237e+05	4.458e-18	1.000000
958	9.970350e-13	1.032362e-06	2.237e+05	4.458e-18	1.000000
959	9.941756e-13	9.993580e-07	2.237e+05	4.445e-18	1.000000
960	9.941756e-13	9.993580e-07	2.237e+05	4.445e-18	1.000000
961	9.935521e-13	1.002920e-06	2.237e+05	4.442e-18	1.000000
962	9.935521e-13	1.002920e-06	2.237e+05	4.442e-18	1.000000
963	9.905537e-13	1.000059e-06	2.237e+05	4.429e-18	1.000000
964	9.905537e-13	1.000059e-06	2.237e+05	4.429e-18	1.000000
965	9.876934e-13	1.003511e-06	2.237e+05	4.416e-18	1.000000
966	9.876934e-13	1.003511e-06	2.237e+05	4.416e-18	1.000000
967	9.809167e-13	9.904374e-07	2.237e+05	4.386e-18	1.000000
968	9.809167e-13	9.904374e-07	2.237e+05	4.386e-18	1.000000
969	9.793412e-13	1.002135e-06	2.237e+05	4.379e-18	1.000000
970	9.793412e-13	1.002135e-06	2.237e+05	4.379e-18	1.000000
971	9.787869e-13	9.902472e-07	2.237e+05	4.376e-18	1.000000
972	9.787869e-13	9.902472e-07	2.237e+05	4.376e-18	1.000000
973	9.787085e-13	1.009002e-06	2.237e+05	4.376e-18	1.000000
974	9.787085e-13	1.009002e-06	2.237e+05	4.376e-18	1.000000
975	9.749504e-13	9.959683e-07	2.237e+05	4.359e-18	1.000000
976	9.749504e-13	9.959683e-07	2.237e+05	4.359e-18	1.000000
977	9.714446e-13	9.892194e-07	2.237e+05	4.343e-18	1.000000
978	9.714446e-13	9.892194e-07	2.237e+05	4.343e-18	1.000000
979	9.707805e-13	9.901948e-07	2.237e+05	4.340e-18	1.000000
980	9.707805e-13	9.901948e-07	2.237e+05	4.340e-18	1.000000
981	9.669772e-13	1.001039e-06	2.237e+05	4.323e-18	1.000000
982	9.669772e-13	1.001039e-06	2.237e+05	4.323e-18	1.000000
983	9.562509e-13	9.918382e-07	2.237e+05	4.275e-18	1.000000
984	9.562509e-13	9.918382e-07	2.237e+05	4.275e-18	1.000000
985	9.559981e-13	9.797007e-07	2.237e+05	4.274e-18	1.000000
986	9.559981e-13	9.797007e-07	2.237e+05	4.274e-18	1.000000
987	9.486422e-13	9.896106e-07	2.237e+05	4.241e-18	1.000000
988	9.486422e-13	9.896106e-07	2.237e+05	4.241e-18	1.000000
989	9.484499e-13	9.949179e-07	2.237e+05	4.241e-18	1.000000
990	9.484499e-13	9.949179e-07	2.237e+05	4.241e-18	1.000000
991	9.478031e-13	9.833893e-07	2.237e+05	4.238e-18	1.000000
992	9.478031e-13	9.833893e-07	2.237e+05	4.238e-18	1.000000
993	9.463616e-13	9.730399e-07	2.237e+05	4.231e-18	1.000000
994	9.463616e-13	9.730399e-07	2.237e+05	4.231e-18	1.000000
995	9.406609e-13	9.701527e-07	2.237e+05	4.206e-18	1.000000
996	9.406609e-13	9.701527e-07	2.237e+05	4.206e-18	1.000000
997	9.405705e-13	9.975777e-07	2.237e+05	4.205e-18	1.000000
998	9.405705e-13	9.975777e-07	2.237e+05	4.205e-18	1.000000
999	9.383228e-13	9.700996e-07	2.237e+05	4.195e-18	1.000000
1000	9.383228e-13	9.700996e-07	2.237e+05	4.195e-18	1.000000
1001	9.317604e-13	9.736822e-07	2.237e+05	4.166e-18	1.000000
1002	9.317604e-13	9.736822e-07	2.237e+05	4.166e-18	1.000000
1003	9.269858e-13	9.963619e-07	2.237e+05	4.145e-18	1.000000
1004	9.269858e-13	9.963619e-07	2.237e+05	4.145e-18	1.000000
1005	9.250146e-13	9.648118e-07	2.237e+05	4.136e-18	1.000000
1006	9.250146e-13	9.648118e-07	2.237e+05	4.136e-18	1.000000
1007	9.239259e-13	9.860458e-07	2.237e+05	4.131e-18	1.000000
1008	9.239259e-13	9.860458e-07	2.237e+05	4.131e-18	1.000000
1009	9.224876e-13	9.611662e-07	2.237e+05	4.124e-18	1.000000
1010	9.224876e-13	9.611662e-07	2.237e+05	4.124e-18	1.000000
1011	9.200367e-13	9.654576e-07	2.237e+05	4.114e-18	1.000000
1012	9.200367e-13	9.654576e-07	2.237e+05	4.114e-18	1.000000
1013	9.114436e-13	9.558058e-07	2.237e+05	4.075e-18	1.000000
1014	9.114436e-13	9.558058e-07	2.237e+05	4.075e-18	1.000000
1015	9.090239e-13	9.712099e-07	2.237e+05	4.064e-18	1.000000
1016	9.090239e-13	9.712099e-07	2.237e+05	4.064e-18	1.000000
1017	9.080667e-13	9.640734e-07	2.237e+05	4.060e-18	1.000000
1018	9.080667e-13	9.640734e-07	2.237e+05	4.060e-18	1.000000
1019	9.076354e-13	9.548711e-07	2.237e+05	4.058e-18	1.000000
1020	9.076354e-13	9.548711e-07	2.237e+05	4.058e-18	1.000000
1021	9.066040e-13	9.565718e-07	2.237e+05	4.053e-18	1.000000
1022	9.066040e-13	9.565718e-07	2.237e+05	4.053e-18	1.000000
1023	9.055958e-13	9.554332e-07	2.237e+05	4.049e-18	1.000000
1024	9.055958e-13	9.554332e-07	2.237e+05	4.049e-18	1.000000
1025	9.052738e-13	9.851162e-07	2.237e+05	4.047e-18	1.000000
1026	9.052738e-13	9.851162e-07	2.237e+05	4.047e-18	1.000000
1027	9.050509e-13	9.567026e-07	2.237e+05	4.047e-18	1.000000
1028	9.050509e-13	9.567026e-07	2.237e+05	4.047e-18	1.000000
1029	9.050090e-13	9.513225e-07	2.237e+05	4.046e-18	1.000000
1030	9.050090e-13	9.513225e-07	2.237e+05	4.046e-18	1.000000
1031	8.938489e-13	9.563220e-07	2.237e+05	3.996e-18	1.000000
1032	8.938489e-13	9.563220e-07	2.237e+05	3.996e-18	1.000000
1033	8.934674e-13	9.455566e-07	2.237e+05	3.995e-18	1.000000
1034	8.934674e-13	9.455566e-07	2.237e+05	3.995e-18	1.000000
1035	8.927510e-13	9.531306e-07	2.237e+05	3.992e-18	1.000000
1036	8.927510e-13	9.531306e-07	2.237e+05	3.992e-18	1.000000
1037	8.893511e-13	9.720277e-07	2.237e+05	3.976e-18	1.000000
1038	8.893511e-13	9.720277e-07	2.237e+05	3.976e-18	1.000000
1039	8.832696e-13	9.398995e-07	2.237e+05	3.949e-18	1.000000
1040	8.832696e-13	9.398995e-07	2.237e+05	3.949e-18	1.000000
1041	8.812833e-13	9.541131e-07	2.237e+05	3.940e-18	1.000000
1042	8.812833e-13	9.541131e-07	2.237e+05	3.940e-18	1.000000
1043	8.811223e-13	9.394443e-07	2.237e+05	3.940e-18	1.000000
1044	8.811223e-13	9.394443e-07	2.237e+05	3.940e-18	1.000000
1045	8.807949e-13	9.573107e-07	2.237e+05	3.938e-18	1.000000
1046	8.807949e-13	9.573107e-07	2.237e+05	3.938e-18	1.000000
1047	8.755872e-13	9.426520e-07	2.237e+05	3.915e-18	1.000000
1048	8.755872e-13	9.426520e-07	2.237e+05	3.915e-18	1.000000
1049	8.743493e-13	9.413241e-07	2.237e+05	3.909e-18	1.000000
1050	8.743493e-13	9.413241e-07	2.237e+05	3.909e-18	1.000000
1051	8.739420e-13	9.378416e-07	2.237e+05	3.907e-18	1.000000
1052	8.739420e-13	9.378416e-07	2.237e+05	3.907e-18	1.000000
1053	8.701225e-13	9.593714e-07	2.237e+05	3.890e-18	1.000000
1054	8.701225e-13	9.593714e-07	2.237e+05	3.890e-18	1.000000
1055	8.698594e-13	9.436462e-07	2.237e+05	3.889e-18	1.000000
1056	8.698594e-13	9.436462e-07	2.237e+05	3.889e-18	1.000000
1057	8.549092e-13	9.487988e-07	2.237e+05	3.822e-18	1.000000
1058	8.549092e-13	9.487988e-07	2.237e+05	3.822e-18	1.000000
1059	8.546147e-13	9.245260e-07	2.237e+05	3.821e-18	1.000000
1060	8.546147e-13	9.245260e-07	2.237e+05	3.821e-18	1.000000
1061	8.539655e-13	9.255137e-07	2.237e+05	3.818e-18	1.000000
1062	8.539655e-13	9.255137e-07	2.237e+05	3.818e-18	1.000000
1063	8.537352e-13	9.284073e-07	2.237e+05	3.817e-18	1.000000
1064	8.537352e-13	9.284073e-07	2.237e+05	3.817e-18	1.000000
1065	8.527365e-13	9.328035e-07	2.237e+05	3.813e-18	1.000000
1066	8.527365e-13	9.328035e-07	2.237e+05	3.813e-18	1.000000
1067	8.524128e-13	9.614587e-07	2.237e+05	3.811e-18	1.000000
1068	8.524128e-13	9.614587e-07	2.237e+05	3.811e-18	1.000000
1069	8.506827e-13	9.223246e-07	2.237e+05	3.803e-18	1.000000
1070	8.502891e-13	9.242640e-07	2.237e+05	3.802e-18	1.000000
1071	8.502891e-13	9.242640e-07	2.237e+05	3.802e-18	1.000000
1072	8.495581e-13	9.301662e-07	2.237e+05	3.798e-18	1.000000
1073	8.495581e-13	9.301662e-07	2.237e+05	3.798e-18	1.000000
1074	8.490086e-13	9.408959e-07	2.237e+05	3.796e-18	1.000000
1075	8.490086e-13	9.408959e-07	2.237e+05	3.796e-18	1.000000
1076	8.459689e-13	9.333544e-07	2.237e+05	3.782e-18	1.000000
1077	8.459689e-13	9.333544e-07	2.237e+05	3.782e-18	1.000000
1078	8.376235e-13	9.155317e-07	2.237e+05	3.745e-18	1.000000
1079	8.376235e-13	9.155317e-07	2.237e+05	3.745e-18	1.000000
1080	8.369422e-13	9.218529e-07	2.237e+05	3.742e-18	1.000000
1081	8.369422e-13	9.218529e-07	2.237e+05	3.742e-18	1.000000
1082	8.365741e-13	9.158209e-07	2.237e+05	3.740e-18	1.000000
1083	8.365741e-13	9.158209e-07	2.237e+05	3.740e-18	1.000000
1084	8.265259e-13	9.097953e-07	2.237e+05	3.695e-18	1.000000
1085	8.265259e-13	9.097953e-07	2.237e+05	3.695e-18	1.000000
1086	8.254038e-13	9.085391e-07	2.237e+05	3.690e-18	1.000000
1087	8.254038e-13	9.085391e-07	2.237e+05	3.690e-18	1.000000
1088	8.201149e-13	9.085991e-07	2.237e+05	3.667e-18	1.000000
1089	8.201149e-13	9.085991e-07	2.237e+05	3.667e-18	1.000000
1090	8.174515e-13	9.093938e-07	2.237e+05	3.655e-18	1.000000
1091	8.174515e-13	9.093938e-07	2.237e+05	3.655e-18	1.000000
1092	8.171814e-13	9.320223e-07	2.237e+05	3.654e-18	1.000000
1093	8.171814e-13	9.320223e-07	2.237e+05	3.654e-18	1.000000
1094	8.163426e-13	9.061685e-07	2.237e+05	3.650e-18	1.000000
1095	8.163426e-13	9.061685e-07	2.237e+05	3.650e-18	1.000000
1096	8.150189e-13	9.591688e-07	2.237e+05	3.644e-18	1.000000
1097	8.150189e-13	9.591688e-07	2.237e+05	3.644e-18	1.000000
1098	8.120807e-13	9.195099e-07	2.237e+05	3.631e-18	1.000000
1099	8.120807e-13	9.195099e-07	2.237e+05	3.631e-18	1.000000
1100	8.087919e-13	9.342275e-07	2.237e+05	3.616e-18	1.000000
1101	8.087919e-13	9.342275e-07	2.237e+05	3.616e-18	1.000000
1102	8.085462e-13	9.097808e-07	2.237e+05	3.615e-18	1.000000
1103	8.085462e-13	9.097808e-07	2.237e+05	3.615e-18	1.000000
1104	8.084595e-13	9.141686e-07	2.237e+05	3.615e-18	1.000000
1105	8.084595e-13	9.141686e-07	2.237e+05	3.615e-18	1.000000
1106	7.997402e-13	9.107833e-07	2.237e+05	3.576e-18	1.000000
1107	7.997402e-13	9.107833e-07	2.237e+05	3.576e-18	1.000000
1108	7.984642e-13	8.947273e-07	2.237e+05	3.570e-18	1.000000
1109	7.984642e-13	8.947273e-07	2.237e+05	3.570e-18	1.000000
1110	7.968806e-13	9.051856e-07	2.237e+05	3.563e-18	1.000000
1111	7.968806e-13	9.051856e-07	2.237e+05	3.563e-18	1.000000
1112	7.968727e-13	9.158215e-07	2.237e+05	3.563e-18	1.000000
1113	7.968727e-13	9.158215e-07	2.237e+05	3.563e-18	1.000000
1114	7.960593e-13	8.958003e-07	2.237e+05	3.559e-18	1.000000
1115	7.960593e-13	8.958003e-07	2.237e+05	3.559e-18	1.000000
1116	7.903118e-13	9.255820e-07	2.237e+05	3.534e-18	1.000000
1117	7.903118e-13	9.255820e-07	2.237e+05	3.534e-18	1.000000
1118	7.888545e-13	9.042285e-07	2.237e+05	3.527e-18	1.000000
1119	7.888545e-13	9.042285e-07	2.237e+05	3.527e-18	1.000000
1120	7.869453e-13	9.563909e-07	2.237e+05	3.518e-18	1.000000
1121	7.869453e-13	9.563909e-07	2.237e+05	3.518e-18	1.000000
1122	7.858711e-13	8.864937e-07	2.237e+05	3.514e-18	1.000000
1123	7.845659e-13	9.070454e-07	2.237e+05	3.508e-18	1.000000
1124	7.845659e-13	9.070454e-07	2.237e+05	3.508e-18	1.000000
1125	7.843748e-13	8.861641e-07	2.237e+05	3.507e-18	1.000000
1126	7.843748e-13	8.861641e-07	2.237e+05	3.507e-18	1.000000
1127	7.841611e-13	8.855785e-07	2.237e+05	3.506e-18	1.000000
1128	7.841611e-13	8.855785e-07	2.237e+05	3.506e-18	1.000000
1129	7.819049e-13	8.901114e-07	2.237e+05	3.496e-18	1.000000
1130	7.819049e-13	8.901114e-07	2.237e+05	3.496e-18	1.000000
1131	7.772660e-13	8.897113e-07	2.237e+05	3.475e-18	1.000000
1132	7.772660e-13	8.897113e-07	2.237e+05	3.475e-18	1.000000
1133	7.733980e-13	9.055377e-07	2.237e+05	3.458e-18	1.000000
1134	7.733980e-13	9.055377e-07	2.237e+05	3.458e-18	1.000000
1135	7.667965e-13	8.864148e-07	2.237e+05	3.428e-18	1.000000
1136	7.667965e-13	8.864148e-07	2.237e+05	3.428e-18	1.000000
1137	7.648191e-13	8.763767e-07	2.237e+05	3.420e-18	1.000000
1138	7.648191e-13	8.763767e-07	2.237e+05	3.420e-18	1.000000
1139	7.642375e-13	8.749323e-07	2.237e+05	3.417e-18	1.000000
1140	7.642375e-13	8.749323e-07	2.237e+05	3.417e-18	1.000000
1141	7.641502e-13	9.194055e-07	2.237e+05	3.417e-18	1.000000
1142	7.641502e-13	9.194055e-07	2.237e+05	3.417e-18	1.000000
1143	7.629934e-13	8.784560e-07	2.237e+05	3.411e-18	1.000000
1144	7.629934e-13	8.784560e-07	2.237e+05	3.411e-18	1.000000
1145	7.551966e-13	8.857606e-07	2.237e+05	3.377e-18	1.000000
1146	7.551966e-13	8.857606e-07	2.237e+05	3.377e-18	1.000000
1147	7.499195e-13	8.732984e-07	2.237e+05	3.353e-18	1.000000
1148	7.499195e-13	8.732984e-07	2.237e+05	3.353e-18	1.000000
1149	7.459764e-13	8.664447e-07	2.237e+05	3.335e-18	1.000000
1150	7.459764e-13	8.664447e-07	2.237e+05	3.335e-18	1.000000
1151	7.454226e-13	8.980995e-07	2.237e+05	3.333e-18	1.000000
1152	7.454226e-13	8.980995e-07	2.237e+05	3.333e-18	1.000000
1153	7.453905e-13	8.635022e-07	2.237e+05	3.333e-18	1.000000
1154	7.453905e-13	8.635022e-07	2.237e+05	3.333e-18	1.000000
1155	7.433769e-13	8.634283e-07	2.237e+05	3.324e-18	1.000000
1156	7.433769e-13	8.634283e-07	2.237e+05	3.324e-18	1.000000
1157	7.411556e-13	8.901846e-07	2.237e+05	3.314e-18	1.000000
1158	7.411556e-13	8.901846e-07	2.237e+05	3.314e-18	1.000000
1159	7.364533e-13	8.581762e-07	2.237e+05	3.293e-18	1.000000
1160	7.364533e-13	8.581762e-07	2.237e+05	3.293e-18	1.000000
1161	7.348528e-13	8.648461e-07	2.237e+05	3.286e-18	1.000000
1162	7.348528e-13	8.648461e-07	2.237e+05	3.286e-18	1.000000
1163	7.332250e-13	9.030485e-07	2.237e+05	3.278e-18	1.000000
1164	7.332250e-13	9.030485e-07	2.237e+05	3.278e-18	1.000000
1165	7.311397e-13	8.741787e-07	2.237e+05	3.269e-18	1.000000
1166	7.311397e-13	8.741787e-07	2.237e+05	3.269e-18	1.000000
1167	7.305657e-13	8.585448e-07	2.237e+05	3.266e-18	1.000000
1168	7.305657e-13	8.585448e-07	2.237e+05	3.266e-18	1.000000
1169	7.190617e-13	8.591010e-07	2.237e+05	3.215e-18	1.000000
1170	7.190617e-13	8.591010e-07	2.237e+05	3.215e-18	1.000000
1171	7.144441e-13	8.785305e-07	2.237e+05	3.194e-18	1.000000
1172	7.144441e-13	8.785305e-07	2.237e+05	3.194e-18	1.000000
1173	7.144055e-13	8.460133e-07	2.237e+05	3.194e-18	1.000000
1174	7.144055e-13	8.460133e-07	2.237e+05	3.194e-18	1.000000
1175	7.131829e-13	8.616133e-07	2.237e+05	3.189e-18	1.000000
1176	7.131829e-13	8.616133e-07	2.237e+05	3.189e-18	1.000000
1177	7.093042e-13	8.431861e-07	2.237e+05	3.171e-18	1.000000
1178	7.093042e-13	8.431861e-07	2.237e+05	3.171e-18	1.000000
1179	7.091606e-13	8.553961e-07	2.237e+05	3.171e-18	1.000000
1180	7.091606e-13	8.553961e-07	2.237e+05	3.171e-18	1.000000
1181	7.081635e-13	8.438405e-07	2.237e+05	3.166e-18	1.000000
1182	7.081635e-13	8.438405e-07	2.237e+05	3.166e-18	1.000000
1183	7.080436e-13	8.478948e-07	2.237e+05	3.166e-18	1.000000
1184	7.080436e-13	8.478948e-07	2.237e+05	3.166e-18	1.000000
1185	7.037162e-13	8.625311e-07	2.237e+05	3.146e-18	1.000000
1186	7.037162e-13	8.625311e-07	2.237e+05	3.146e-18	1.000000
1187	7.031956e-13	8.462159e-07	2.237e+05	3.144e-18	1.000000
1188	7.031956e-13	8.462159e-07	2.237e+05	3.144e-18	1.000000
1189	6.965921e-13	8.563636e-07	2.237e+05	3.114e-18	1.000000
1190	6.965921e-13	8.563636e-07	2.237e+05	3.114e-18	1.000000
1191	6.957436e-13	8.342523e-07	2.237e+05	3.111e-18	1.000000
1192	6.957436e-13	8.342523e-07	2.237e+05	3.111e-18	1.000000
1193	6.938032e-13	8.364458e-07	2.237e+05	3.102e-18	1.000000
1194	6.938032e-13	8.364458e-07	2.237e+05	3.102e-18	1.000000
1195	6.896431e-13	8.461947e-07	2.237e+05	3.083e-18	1.000000
1196	6.896431e-13	8.461947e-07	2.237e+05	3.083e-18	1.000000
1197	6.884159e-13	8.387687e-07	2.237e+05	3.078e-18	1.000000
1198	6.884159e-13	8.387687e-07	2.237e+05	3.078e-18	1.000000
1199	6.882839e-13	8.309192e-07	2.237e+05	3.077e-18	1.000000
1200	6.882839e-13	8.309192e-07	2.237e+05	3.077e-18	1.000000
1201	6.831426e-13	8.548988e-07	2.237e+05	3.054e-18	1.000000
1202	6.831426e-13	8.548988e-07	2.237e+05	3.054e-18	1.000000
1203	6.773420e-13	8.293960e-07	2.237e+05	3.028e-18	1.000000
1204	6.773420e-13	8.293960e-07	2.237e+05	3.028e-18	1.000000
1205	6.769041e-13	8.536061e-07	2.237e+05	3.026e-18	1.000000
1206	6.769041e-13	8.536061e-07	2.237e+05	3.026e-18	1.000000
1207	6.765324e-13	8.253370e-07	2.237e+05	3.025e-18	1.000000
1208	6.765324e-13	8.253370e-07	2.237e+05	3.025e-18	1.000000
1209	6.726144e-13	8.364423e-07	2.237e+05	3.007e-18	1.000000
1210	6.726144e-13	8.364423e-07	2.237e+05	3.007e-18	1.000000
1211	6.706700e-13	8.195174e-07	2.237e+05	2.999e-18	1.000000
1212	6.706700e-13	8.195174e-07	2.237e+05	2.999e-18	1.000000
