2.205472961344752605e+02	1.771547007271273628e+02	1.569595199498446618e+02	1.421618801922734292e+02	1.302182015841676446e+02	1.202196044641883645e+02	1.116120276462076220e+02	1.040459510303713415e+02	9.734614938217045221e+01
2.221596062972031120e+02	1.784497894875137263e+02	1.581069719185947804e+02	1.432011540723156884e+02	1.311701612475419836e+02	1.210984694216555653e+02	1.124279669463517592e+02	1.048065785564266434e+02	9.805779803396620764e+01
2.205472961344762552e+02	1.771547007271281871e+02	1.569595199498453724e+02	1.421618801922740829e+02	1.302182015841682414e+02	1.202196044641889046e+02	1.116120276462081335e+02	1.040459510303718247e+02	9.734614938217090696e+01
2.205472961344763121e+02	1.771547007271282155e+02	1.569595199498454008e+02	1.421618801922741113e+02	1.302182015841682698e+02	1.202196044641889330e+02	1.116120276462081620e+02	1.040459510303718389e+02	9.734614938217092117e+01
2.360264658770695121e+02	1.895883497961310127e+02	1.679757649666883026e+02	1.521395489870919278e+02	1.393576001677153045e+02	1.286572488901443307e+02	1.194455470387888738e+02	1.113484433540440079e+02	1.041784143724235321e+02
2.205472961344763121e+02	1.771547007271282155e+02	1.569595199498454008e+02	1.421618801922741113e+02	1.302182015841682698e+02	1.202196044641889330e+02	1.116120276462081620e+02	1.040459510303718389e+02	9.734614938217092117e+01
1.968612961232524583e+02	1.581289120779098880e+02	1.401026223299041646e+02	1.268941967753952866e+02	1.162332270311204212e+02	1.073084438986481075e+02	9.962529040473742725e+01	9.287178367277013535e+01	8.689151703903488055e+01
1.249768011428699310e+02	1.003876637453726772e+02	8.894372797157907939e+01	8.055839877562200968e+01	7.379031423102870235e+01	6.812444252970708192e+01	6.324681566618463791e+01	5.895937225054405673e+01	5.516281798323019814e+01
2.482911224390711595e+02	1.994399399123734895e+02	1.767042991181463094e+02	1.600451849541887270e+02	1.465990470072064511e+02	1.353426727725297383e+02	1.256523027381864068e+02	1.171344487978662272e+02	1.095918431957705934e+02
2.205472961344763121e+02	1.771547007271282155e+02	1.569595199498454008e+02	1.421618801922741113e+02	1.302182015841682698e+02	1.202196044641889330e+02	1.116120276462081620e+02	1.040459510303718389e+02	9.734614938217092117e+01
2.205472961344763121e+02	1.771547007271282155e+02	1.569595199498454008e+02	1.421618801922741113e+02	1.302182015841682698e+02	1.202196044641889330e+02	1.116120276462081620e+02	1.040459510303718389e+02	9.734614938217092117e+01
2.399950227445006874e+02	1.927760946313235877e+02	1.708001150798987453e+02	1.546976284367714243e+02	1.417007635037386422e+02	1.308204961629892011e+02	1.214539084495458781e+02	1.132206597934521994e+02	1.059300737054540349e+02
2.205472961344763121e+02	1.771547007271282155e+02	1.569595199498454008e+02	1.421618801922741113e+02	1.302182015841682698e+02	1.202196044641889330e+02	1.116120276462081620e+02	1.040459510303718389e+02	9.734614938217092117e+01
