1.500004024123346937e+02	1.499808909661055907e+02	1.500941907906215818e+02	1.499019748904842686e+02	1.499313389945647828e+02	1.500361251119372525e+02	1.500951109984578409e+02	1.500532762445831167e+02	1.499063861674920872e+02
2.731894600849875019e+02	1.346356464609444004e+02	1.269393055211185128e+02	1.241858440608777983e+02	1.228387183929136341e+02	1.221712949308079885e+02	1.218078656620078277e+02	1.215604677298301795e+02	1.213617120943408167e+02
1.500004024123347222e+02	1.499808909661039991e+02	1.500941907906246229e+02	1.499019748904864855e+02	1.499313389945658912e+02	1.500361251119376789e+02	1.500951109984580398e+02	1.500532762445834862e+02	1.499063861674928830e+02
1.500004024123351201e+02	1.499808909661042833e+02	1.500941907906248218e+02	1.499019748904865708e+02	1.499313389945658344e+02	1.500361251119374799e+02	1.500951109984577556e+02	1.500532762445831167e+02	1.499063861674924567e+02
2.732266739915735343e+02	1.470505684538767923e+02	1.386334165389621376e+02	1.355072097770167261e+02	1.339985987985593283e+02	1.332623953333106215e+02	1.328588318634424752e+02	1.325722129187211920e+02	1.323283473086259505e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.732397490673549214e+02	1.093229332707483934e+02	1.051649174892448002e+02	1.038524601402101553e+02	1.031156757201518843e+02	1.027155711225706369e+02	1.025114437131052370e+02	1.024097938421940910e+02	1.023660459188203191e+02
8.500022803365685320e+01	8.498917154745464586e+01	8.505337478136250695e+01	8.494445243794383771e+01	8.496109209691702802e+01	8.502047089675961900e+01	8.505389623245625330e+01	8.503018987193112821e+01	8.494695216158484641e+01
2.732370428766349164e+02	1.591474910447915079e+02	1.493787777180894807e+02	1.454899200498194318e+02	1.435886797249033009e+02	1.426529284014711152e+02	1.421386744134478306e+02	1.417766893943137063e+02	1.414740679054785915e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.731554583259874676e+02	1.564345347995711109e+02	1.432863715448789321e+02	1.381870028327004434e+02	1.357397282085009351e+02	1.345388105102857139e+02	1.338694788087558436e+02	1.333935563917684703e+02	1.329978636969069044e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.731931400679797548e+02	1.632491883498640846e+02	1.524604966027692399e+02	1.480213658505361707e+02	1.458257914399589197e+02	1.447340042439561216e+02	1.441332381703245460e+02	1.437175126130641729e+02	1.433798613420184154e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.732033062933637666e+02	1.652198523409545601e+02	1.550468425236868768e+02	1.507197890292771660e+02	1.485420842114016295e+02	1.474480280714555533e+02	1.468484831770837502e+02	1.464412762937163563e+02	1.461181952418057506e+02
2.000005365497804277e+01	1.999745212881356693e+01	2.001255877208413025e+01	1.998692998539828736e+01	1.999084519927502512e+01	2.000481668159114790e+01	2.001268146646074442e+01	2.000710349927789622e+01	1.998751815566637191e+01
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.731963326445122675e+02	1.669492655283733313e+02	1.572661917012476351e+02	1.530232252544196001e+02	1.508557419599441687e+02	1.497569783262117653e+02	1.491562499525171575e+02	1.487540994689186107e+02	1.484411745783436913e+02
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
2.731957898770980364e+02	1.671728507665938253e+02	1.588677336180519717e+02	1.551380996990365304e+02	1.532047091314390457e+02	1.522189860200598446e+02	1.516826963180785981e+02	1.513266033891366362e+02	1.510505221256058803e+02
2.732219881740228402e+02	8.208682615690163686e+01	6.615887435750899215e+01	6.030082470397184835e+01	5.732672625149378831e+01	5.575741250465166132e+01	5.487559622239432144e+01	5.433000929175847205e+01	5.398575481071069504e+01
2.000005365497804277e+01	1.999745212881356693e+01	2.001255877208413025e+01	1.998692998539828736e+01	1.999084519927502512e+01	2.000481668159114790e+01	2.001268146646074442e+01	2.000710349927789622e+01	1.998751815566637191e+01
1.500004024123352053e+02	1.499808909661041696e+02	1.500941907906247366e+02	1.499019748904864855e+02	1.499313389945658344e+02	1.500361251119375083e+02	1.500951109984578125e+02	1.500532762445832304e+02	1.499063861674925988e+02
