-1.461129744924562601e+00 	9.233950362828664993e+00  	-3.188169928881592341e+00 	-6.979599110348715385e+00 	-6.411471253566134010e+00 	-3.528400059700999236e+00 	4.312143190150834471e-01  	4.764708390643875191e+00  	9.186319711370799723e+00
-4.605650481221914561e-01 	2.631268403290221158e+00  	-2.936854002836355448e-01 	-2.134480694944500101e+00 	-2.376962148953907672e+00 	-1.562456790353024871e+00 	-1.409160893996244113e-01 	1.574037499923392147e+00  	3.434041257512674861e+00
-1.461129744924363649e+00 	9.233950362828124980e+00  	-3.188169928882416571e+00 	-6.979599110349624880e+00 	-6.411471253567100348e+00 	-3.528400059701965574e+00 	4.312143190141171090e-01  	4.764708390642908853e+00  	9.186319711369861807e+00
-1.461129744924733131e+00 	9.233950362827698655e+00  	-3.188169928882558679e+00 	-6.979599110349624880e+00 	-6.411471253566958239e+00 	-3.528400059701766622e+00 	4.312143190143729043e-01  	4.764708390643221492e+00  	9.186319711370202867e+00
-6.815885703420008213e-01 	4.093921866424750533e+00  	-9.454939139170619455e-01 	-3.201796593582940886e+00 	-3.261201734358564863e+00 	-1.992460376589519910e+00 	-1.447165930201776973e-02 	2.276096066689802910e+00  	4.701161425309635433e+00
-1.461129744924818397e+00 	9.233950362827840763e+00  	-3.188169928882473414e+00 	-6.979599110349568036e+00 	-6.411471253566986661e+00 	-3.528400059701795044e+00 	4.312143190143160609e-01  	4.764708390643136227e+00  	9.186319711370117602e+00
3.653538009120893548e-02  	-7.400699501628338339e-01 	1.392603757286124733e+00  	2.581599551719193641e-01  	-4.994756097440955500e-01 	-7.107790642160551897e-01 	-4.841243592596669032e-01 	2.374615141714286892e-02  	7.172340550456368646e-01
-8.279735221241821819e-01 	5.232571872269360824e+00  	-1.806629626366614616e+00 	-3.955106162531407676e+00 	-3.633167043688004583e+00 	-1.999426700497807019e+00 	2.443547807746284661e-01  	2.700001421364262910e+00  	5.205581169776195338e+00
-8.993429923659164160e-01 	5.525803872685855822e+00  	-1.558568537260811127e+00 	-4.264102737477998062e+00 	-4.147130447408017062e+00 	-2.423018010605034078e+00 	1.112640418579360357e-01  	2.973446540213473099e+00  	5.955892724286741213e+00
-1.461129744924818397e+00 	9.233950362827840763e+00  	-3.188169928882473414e+00 	-6.979599110349568036e+00 	-6.411471253566986661e+00 	-3.528400059701795044e+00 	4.312143190143160609e-01  	4.764708390643136227e+00  	9.186319711370117602e+00
-1.461129744924818397e+00 	9.233950362827840763e+00  	-3.188169928882473414e+00 	-6.979599110349568036e+00 	-6.411471253566986661e+00 	-3.528400059701795044e+00 	4.312143190143160609e-01  	4.764708390643136227e+00  	9.186319711370117602e+00
-9.213921927689057156e-01 	5.786722275112794023e+00  	-1.929767493785732313e+00 	-4.368528789621649366e+00 	-4.080151881273508252e+00 	-2.298090255127846149e+00 	2.128899335168057405e-01  	3.004821655811610981e+00  	5.888102314303424123e+00
-1.461129744924818397e+00 	9.233950362827840763e+00  	-3.188169928882473414e+00 	-6.979599110349568036e+00 	-6.411471253566986661e+00 	-3.528400059701795044e+00 	4.312143190143160609e-01  	4.764708390643136227e+00  	9.186319711370117602e+00
-9.787631923899766662e-01 	6.050815428606966861e+00  	-1.787651876006634666e+00 	-4.655574777245561791e+00 	-4.467840641711745775e+00 	-2.573494410575108304e+00 	1.628661785976817100e-01  	3.228132538261661466e+00  	6.404918286177604614e+00
-1.461129744924818397e+00 	9.233950362827840763e+00  	-3.188169928882473414e+00 	-6.979599110349568036e+00 	-6.411471253566986661e+00 	-3.528400059701795044e+00 	4.312143190143160609e-01  	4.764708390643136227e+00  	9.186319711370117602e+00
