1.398824183052603303e+02	1.812792994603707939e+02	1.739159924857187605e+02	1.631482719617104067e+02	1.521890838761362090e+02	1.417141087833809365e+02	1.319908627293653751e+02	1.230806183004135193e+02	1.149607258519803281e+02
2.609440661810588153e+02	1.764666421945224215e+02	1.499541345680976576e+02	1.331106922555643166e+02	1.206063467870538375e+02	1.107637021359961125e+02	1.026296243091031926e+02	9.565452491170997007e+01	8.958853789436898296e+01
1.398824183052600461e+02	1.812792994603716750e+02	1.739159924857197552e+02	1.631482719617113730e+02	1.521890838761371469e+02	1.417141087833818176e+02	1.319908627293661993e+02	1.230806183004143008e+02	1.149607258519810671e+02
1.398824183052605292e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617113162e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.609474654324810672e+02	1.883140762093658225e+02	1.627371498977788349e+02	1.456559110763875822e+02	1.325698089683112642e+02	1.220166322178361185e+02	1.131496106447310837e+02	1.054677806996176628e+02	9.873648147441188883e+01
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.603923154092768755e+02	1.548804107633278875e+02	1.267478387773850841e+02	1.103654807328194494e+02	9.892913404560437129e+01	9.037954243378302976e+01	8.357508119923980416e+01	7.788023039729824859e+01	7.301841603728338725e+01
7.926670370631434537e+01	1.027249363608773081e+02	9.855239574190783003e+01	9.245068744496974489e+01	8.624048086314434158e+01	8.030466164391633299e+01	7.479482221330746938e+01	6.974568370356806213e+01	6.514441131612255731e+01
2.612334708286689420e+02	1.987781649836870486e+02	1.739837027331549848e+02	1.566780045774241898e+02	1.430739091690069813e+02	1.318939678237701116e+02	1.223826023367452507e+02	1.140804146020847156e+02	1.067656567371465428e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.623677730310035372e+02	1.916321194593006965e+02	1.660971646013987026e+02	1.488769625520921522e+02	1.356070449446766020e+02	1.248589030805128033e+02	1.158017510209979122e+02	1.079413130804880296e+02	1.010445952746067064e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.615228264387494619e+02	2.014667523262784528e+02	1.768398644319001960e+02	1.594654888511796571e+02	1.457251263937521060e+02	1.343847603439766942e+02	1.247101433463861753e+02	1.162515028767533209e+02	1.087900147142728571e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.613302678251481552e+02	2.041419244122606926e+02	1.797562650262735531e+02	1.623380511709773373e+02	1.484691718609827547e+02	1.369678175206513799e+02	1.271256382011501955e+02	1.185047849008931564e+02	1.108902197271295620e+02
1.865098910736808691e+01	2.417057326138290918e+01	2.318879899809597589e+01	2.175310292822819136e+01	2.029187785015162504e+01	1.889521450445091233e+01	1.759878169724882824e+01	1.641074910672190867e+01	1.532809678026414346e+01
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.611615195083100502e+02	2.064270613890724064e+02	1.822481209789218042e+02	1.647926778050236578e+02	1.508140819120438039e+02	1.391751989675458390e+02	1.291898421105609884e+02	1.204303682562789106e+02	1.126849815864494389e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.606811979853803223e+02	2.084422303853586129e+02	1.844969829304375821e+02	1.670256105239916735e+02	1.529551383130710747e+02	1.411940333514797032e+02	1.310788777158193170e+02	1.221926471469472233e+02	1.143270101573211548e+02
2.652665900101264924e+02	1.109925779157598100e+02	7.863658168592377251e+01	6.288596729878454994e+01	5.353277795555479912e+01	4.762916718358361123e+01	4.359196537526010218e+01	4.058166502556329647e+01	3.825644340496300799e+01
1.865098910736808691e+01	2.417057326138290918e+01	2.318879899809597589e+01	2.175310292822819136e+01	2.029187785015162504e+01	1.889521450445091233e+01	1.759878169724882824e+01	1.641074910672190867e+01	1.532809678026414346e+01
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.599857086669707087e+02	2.102422309862071472e+02	1.865470340514883674e+02	1.690750182200898166e+02	1.549264006736332533e+02	1.430553674098314616e+02	1.328214297985612120e+02	1.238183495892117492e+02	1.158413762210083178e+02
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.596013047902706603e+02	2.166105311573792847e+02	1.934781130046708029e+02	1.758979671782806520e+02	1.614423239954527673e+02	1.491882649611018223e+02	1.385562311595536471e+02	1.291680072756500977e+02	1.208277210926919025e+02
2.706462472316431445e+02	1.216184188028426973e+02	8.926796693331176868e+01	7.302995245358263787e+01	6.307587322378478945e+01	5.655025778736990816e+01	5.191304095676767361e+01	4.834207423965433748e+01	4.549935549962532377e+01
1.865098910736808691e+01	2.417057326138290918e+01	2.318879899809597589e+01	2.175310292822819136e+01	2.029187785015162504e+01	1.889521450445091233e+01	1.759878169724882824e+01	1.641074910672190867e+01	1.532809678026414346e+01
1.398824183052605576e+02	1.812792994603716750e+02	1.739159924857196700e+02	1.631482719617112878e+02	1.521890838761370617e+02	1.417141087833817323e+02	1.319908627293661141e+02	1.230806183004142156e+02	1.149607258519809818e+02
2.584523041322620998e+02	2.219665547302283528e+02	1.994354719124963822e+02	1.818064817226909042e+02	1.671047667474576883e+02	1.545262218449894362e+02	1.435505633463809829e+02	1.338271760762821714e+02	1.251691624827822267e+02
