0.21433594297337435	2.7739614739638903	2.925232970784418285e+02	2.948361257680104472e+02	2.935612295177975284e+02	2.912951706915641239e+02	2.888312709730487882e+02	2.864499170784760622e+02	2.843027143251258053e+02	2.824372678653703588e+02	2.808392163334285101e+02	2.794799273752844329e+02	2.783347849440805248e+02	2.773592511634246307e+02	2.765439798041718404e+02	2.758314417986389913e+02	2.752290745935467271e+02	2.746703490690251783e+02	2.741773882468796160e+02	2.737501921271099832e+02	2.733649024007366393e+02	2.730093976495396078e+02	2.726986988287977738e+02	2.724328059385105689e+02	2.721688143509410907e+02	2.719268474646161167e+02	2.717094048484374866e+02	2.715099918852491214e+02	2.713140122877903764e+02	2.711320374883291606e+02	2.709640674868655310e+02	2.708027240966813451e+02	2.706480290783379701e+02	2.705024370854491167e+02	2.703655388194334819e+02	2.702316578451873852e+02	2.701041618814701906e+02	2.699830509282818412e+02	2.698683249856222233e+02	2.697597489283807590e+02	2.696542917712527014e+02	2.695540833936720446e+02	2.694591237956386749e+02	2.693694129771527059e+02	2.692847260405406473e+02	2.692021638418477778e+02	2.691237636153276753e+02	2.690495253609802830e+02	2.689794490788058852e+02	2.689133547101380941e+02	2.688489211282823703e+02	2.687877793936076500e+02	2.687299295061142743e+02
0	3	2.935047772375869499e+02	2.917240488784664194e+02	2.931815997976305539e+02	2.938458420556873989e+02	2.939489423144117382e+02	2.937632628088202296e+02	2.934876672676587077e+02	2.932335058866156601e+02	2.930445387759677942e+02	2.929124509345516003e+02	2.928350429307897684e+02	2.928005266753913816e+02	2.928067793370669278e+02	2.928313887003401419e+02	2.928769784321507927e+02	2.929184530515858569e+02	2.929641528930716845e+02	2.930140779566086735e+02	2.930616912120505617e+02	2.931036714652428259e+02	2.931441343656883305e+02	2.931830799133865071e+02	2.932128740315710047e+02	2.932370973029728702e+02	2.932561944791700057e+02	2.932703587364525220e+02	2.932800242276827021e+02	2.932848765155317210e+02	2.932849155999996356e+02	2.932826392822547064e+02	2.932780401955066623e+02	2.932702873447023535e+02	2.932596647442266544e+02	2.932501113015181318e+02	2.932392901392538533e+02	2.932272012574334781e+02	2.932138446560570628e+02	2.931994116479298782e+02	2.931863684362559184e+02	2.931729820151126660e+02	2.931592523845002916e+02	2.931451795444186246e+02	2.931308848539659380e+02	2.931179327468241809e+02	2.931052238923169853e+02	2.930927582904441806e+02	2.930805359412062217e+02	2.930685974197049859e+02	2.930574657774287743e+02	2.930467734650507055e+02	2.930365204825712340e+02
0	2.666666666666667	2.921218356720170277e+02	2.961135280658107263e+02	2.934823671310131203e+02	2.898079987129385700e+02	2.861225425170758854e+02	2.827033944823866705e+02	2.796759903693216529e+02	2.770556423252909894e+02	2.747993032158719870e+02	2.728685233537365207e+02	2.712277905631837598e+02	2.698166992880691737e+02	2.686224006274740077e+02	2.675704822580192399e+02	2.666707232671151928e+02	2.658368278514341227e+02	2.650974954857153989e+02	2.644527261699589076e+02	2.638704649870512640e+02	2.633344261618075848e+02	2.628647911528901773e+02	2.624615599602985867e+02	2.620651692508965880e+02	2.617035557940610602e+02	2.613801896736276831e+02	2.610854325422523630e+02	2.607976227556568460e+02	2.605324488654028983e+02	2.602899108714905765e+02	2.600580155545138155e+02	2.598367982861973928e+02	2.596302490983032953e+02	2.594376375313041194e+02	2.592488330685210940e+02	2.590698459488517642e+02	2.589006761722963006e+02	2.587413237388543052e+02	2.585913585055182011e+02	2.584452355216355954e+02	2.583068512351165964e+02	2.581762056459613746e+02	2.580532987541698162e+02	2.579377486843624183e+02	2.578246327013184214e+02	2.577174100209201129e+02	2.576160806431674928e+02	2.575206445680607317e+02	2.574308229167216382e+02	2.573430206763581509e+02	2.572597640696470194e+02	2.571810530965886414e+02
0.3333333333333333	3.0000000000000004	2.935047772375885984e+02	2.917240488784672721e+02	2.931815997976314634e+02	2.938458420556883084e+02	2.939489423144126476e+02	2.937632628088212527e+02	2.934876672676597309e+02	2.932335058866167401e+02	2.930445387759688742e+02	2.929124509345525667e+02	2.928350429307908485e+02	2.928005266753924047e+02	2.928067793370679510e+02	2.928313887003411651e+02	2.928769784321518728e+02	2.929184530515867664e+02	2.929641528930726508e+02	2.930140779566095830e+02	2.930616912120515281e+02	2.931036714652437354e+02	2.931441343656892400e+02	2.931830799133874166e+02	2.932128740315718574e+02	2.932370973029736660e+02	2.932561944791706878e+02	2.932703587364532041e+02	2.932800242276834410e+02	2.932848765155324031e+02	2.932849156000002608e+02	2.932826392822552748e+02	2.932780401955072875e+02	2.932702873447028651e+02	2.932596647442272229e+02	2.932501113015187570e+02	2.932392901392543081e+02	2.932272012574340465e+02	2.932138446560576313e+02	2.931994116479303898e+02	2.931863684362563731e+02	2.931729820151132344e+02	2.931592523845006895e+02	2.931451795444190793e+02	2.931308848539664496e+02	2.931179327468245788e+02	2.931052238923173263e+02	2.930927582904446353e+02	2.930805359412066196e+02	2.930685974197053270e+02	2.930574657774291722e+02	2.930467734650511034e+02	2.930365204825716319e+02
0.24072411088516826	2.4981771255169467	2.915892615908755943e+02	2.978125326775586927e+02	2.929870699665821689e+02	2.870971437434495783e+02	2.815067357894329803e+02	2.764788772105246721e+02	2.720929965222977671e+02	2.683113306644145268e+02	2.650447131764746018e+02	2.622392053485561974e+02	2.598420117794462953e+02	2.577676301726065162e+02	2.559976676748431146e+02	2.544311914361336449e+02	2.530816959375204362e+02	2.518320415571551791e+02	2.507211912193574790e+02	2.497491449241273642e+02	2.488711452161106479e+02	2.480644526867740467e+02	2.473572461871766279e+02	2.467495257173179368e+02	2.461559485909547220e+02	2.456165427719037382e+02	2.451362802162396974e+02	2.447006759740596351e+02	2.442771759340627966e+02	2.438893575701991381e+02	2.435372208824690290e+02	2.432016909608927904e+02	2.428828240632976474e+02	2.425869662335685746e+02	2.423128976247562321e+02	2.420437005577755940e+02	2.417894119632311742e+02	2.415500318411229159e+02	2.413255601914507622e+02	2.411152727979467727e+02	2.409098338271943476e+02	2.407158035880018190e+02	2.405331820803691585e+02	2.403619693042963661e+02	2.402015483902637527e+02	2.400439673060801340e+02	2.398948139606658287e+02	2.397540883540207801e+02	2.396217904861452155e+02	2.394974950707007793e+02	2.393757197641080552e+02	2.392603170201616365e+02	2.391512868388618926e+02
0	2.3333333333333335	2.913379559571667414e+02	2.984604375837392354e+02	2.912412474820363855e+02	2.831330006724739974e+02	2.756891748635273984e+02	2.691270234287894141e+02	2.634642664330409048e+02	2.586027513752167124e+02	2.544040645964543046e+02	2.507986805990325649e+02	2.477161082752465973e+02	2.450453857228136485e+02	2.427624827592820225e+02	2.407401511856526781e+02	2.389956900028458904e+02	2.373820028417528363e+02	2.359480259658616887e+02	2.346937593751724478e+02	2.335623781757067832e+02	2.325250119933825772e+02	2.316174372192210740e+02	2.308396538532217050e+02	2.300819330783658074e+02	2.293957405950036446e+02	2.287874690640925053e+02	2.282381023365251167e+02	2.277049026853018745e+02	2.272188231177313469e+02	2.267798636338137896e+02	2.263624247361778998e+02	2.259665819256830162e+02	2.256008519153268139e+02	2.252635739442473266e+02	2.249317154350223689e+02	2.246189411687407187e+02	2.243252511454023477e+02	2.240506453650072274e+02	2.237941437718731663e+02	2.235431125202930787e+02	2.233064294389059228e+02	2.230840945277116987e+02	2.228761077867104632e+02	2.226816530374096885e+02	2.224902089662436993e+02	2.223091689212917572e+02	2.221385329025538340e+02	2.219783009100301285e+02	2.218279280847399946e+02	2.216803906785275160e+02	2.215406242932651821e+02	2.214086289289532772e+02
0.4976222706483702	2.7049635776358376	2.922184887782656801e+02	2.958112610324271827e+02	2.937228957228070954e+02	2.905763481465015730e+02	2.873389146908116345e+02	2.842945947512090470e+02	2.815814097165300041e+02	2.792281169263372931e+02	2.772030391168227084e+02	2.754714550756557969e+02	2.740020417594896571e+02	2.727404537910346676e+02	2.716751822595648491e+02	2.707381582841086924e+02	2.699382589722102352e+02	2.691964901228279246e+02	2.685391209822841461e+02	2.679661515505790703e+02	2.674484990606770793e+02	2.669713877636966117e+02	2.665531278820171792e+02	2.661937194156384976e+02	2.658396120007695345e+02	2.655159221660614435e+02	2.652257696874234512e+02	2.649606380142952275e+02	2.647013866776600253e+02	2.644618782555947973e+02	2.642421127480998280e+02	2.640317199199452602e+02	2.638307303561719550e+02	2.636425941369081443e+02	2.634666912702783748e+02	2.632944232812133123e+02	2.631308914780627219e+02	2.629760958608267742e+02	2.628300364295052418e+02	2.626923478924302913e+02	2.625583212941276656e+02	2.624312656270245157e+02	2.623111808911207277e+02	2.621980670864163017e+02	2.620915933120689374e+02	2.619874939429046208e+02	2.618887664422618968e+02	2.617954108101407087e+02	2.617074270465413974e+02	2.616245672751238089e+02	2.615436361351694927e+02	2.614668790130441494e+02	2.613942959087480062e+02
0.6666666666666666	3	2.935047772375886552e+02	2.917240488784672152e+02	2.931815997976314065e+02	2.938458420556882515e+02	2.939489423144126476e+02	2.937632628088212527e+02	2.934876672676597309e+02	2.932335058866167401e+02	2.930445387759688742e+02	2.929124509345525667e+02	2.928350429307908485e+02	2.928005266753924047e+02	2.928067793370679510e+02	2.928313887003411082e+02	2.928769784321518728e+02	2.929184530515867664e+02	2.929641528930726508e+02	2.930140779566095830e+02	2.930616912120515281e+02	2.931036714652437354e+02	2.931441343656892400e+02	2.931830799133874166e+02	2.932128740315718574e+02	2.932370973029736660e+02	2.932561944791706878e+02	2.932703587364532041e+02	2.932800242276834410e+02	2.932848765155324031e+02	2.932849156000002608e+02	2.932826392822552748e+02	2.932780401955072875e+02	2.932702873447028651e+02	2.932596647442272229e+02	2.932501113015187570e+02	2.932392901392543081e+02	2.932272012574340465e+02	2.932138446560575744e+02	2.931994116479303898e+02	2.931863684362563731e+02	2.931729820151132344e+02	2.931592523845006895e+02	2.931451795444190793e+02	2.931308848539664496e+02	2.931179327468245788e+02	2.931052238923173263e+02	2.930927582904446353e+02	2.930805359412066196e+02	2.930685974197053270e+02	2.930574657774291722e+02	2.930467734650511034e+02	2.930365204825716319e+02
0.7835651761793322	2.7739153373817382	2.924741877808835397e+02	2.949941991884667800e+02	2.937835985127220511e+02	2.915465964526178482e+02	2.890975072546116849e+02	2.867225491964882167e+02	2.845767993370104705e+02	2.827099560881473508e+02	2.811089168141173786e+02	2.797453100460816700e+02	2.785948625056499850e+02	2.776134932725102544e+02	2.767919593435190109e+02	2.760731075000480246e+02	2.754642994156862983e+02	2.748993118942384513e+02	2.744001651533384916e+02	2.739668591929864760e+02	2.735756023575356721e+02	2.732143070925625921e+02	2.728979523890673704e+02	2.726265382470493819e+02	2.723572646100337806e+02	2.721102058298759516e+02	2.718878553832891498e+02	2.716837240566965193e+02	2.714832277070775604e+02	2.712969289711747933e+02	2.711248278489885593e+02	2.709595276015353420e+02	2.708010500440930741e+02	2.706518560024401836e+02	2.705115321321158603e+02	2.703743458869689675e+02	2.702436982753540633e+02	2.701195892972712613e+02	2.700020189527203343e+02	2.698907471836023433e+02	2.697826794137232014e+02	2.696799902079619073e+02	2.695826795663185180e+02	2.694907474887930334e+02	2.694039637452633542e+02	2.693193604514621029e+02	2.692390231455979119e+02	2.691629518276710087e+02	2.690911464976813932e+02	2.690234225345869277e+02	2.689573999983498425e+02	2.688947512775930022e+02	2.688354763723168048e+02
1	3	2.935047772375887689e+02	2.917240488784678973e+02	2.931815997976320318e+02	2.938458420556888200e+02	2.939489423144131024e+02	2.937632628088216507e+02	2.934876672676599583e+02	2.932335058866169675e+02	2.930445387759690448e+02	2.929124509345526803e+02	2.928350429307909053e+02	2.928005266753924616e+02	2.928067793370679510e+02	2.928313887003411082e+02	2.928769784321517022e+02	2.929184530515866527e+02	2.929641528930724803e+02	2.930140779566093556e+02	2.930616912120513007e+02	2.931036714652435080e+02	2.931441343656888989e+02	2.931830799133870755e+02	2.932128740315715163e+02	2.932370973029733250e+02	2.932561944791703468e+02	2.932703587364528062e+02	2.932800242276830431e+02	2.932848765155320052e+02	2.932849155999999198e+02	2.932826392822549337e+02	2.932780401955067759e+02	2.932702873447025240e+02	2.932596647442267681e+02	2.932501113015183023e+02	2.932392901392539102e+02	2.932272012574335349e+02	2.932138446560571197e+02	2.931994116479298782e+02	2.931863684362558615e+02	2.931729820151126660e+02	2.931592523845002916e+02	2.931451795444186246e+02	2.931308848539658811e+02	2.931179327468241240e+02	2.931052238923168147e+02	2.930927582904440669e+02	2.930805359412059943e+02	2.930685974197048154e+02	2.930574657774286038e+02	2.930467734650505349e+02	2.930365204825710066e+02
