150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
273.2518107014518	159.73231556236132	141.79820119448166	134.78025905732179	131.06650562897664	128.6430494539559	126.99875514693055	125.82466828137798	124.94670945264477	124.26317010800618	123.70330322199264	123.25840506430221	122.89978106854214	122.61560129503648	122.38223795802578	122.19191857538941	122.03531730145527	121.9038015766978	121.79551068378355	121.69771348330259	121.61244779502981	121.54077537858775	121.48155207900699	121.42627985685924	121.38031964149219	121.34367143290588	121.31294651020657	121.28279451580381	121.25755168345374	121.23721801315632	121.21857528906521	121.20081148406258	121.18553231863723	121.17273779278916	121.16010005087743	121.1484060021745	121.13799687175253	121.12877027471787	121.11923749004653	121.110301172842	121.10196132310425	121.09421794083336	121.08707102602925	121.08047574655897	121.07383994882265	121.0676100287901	121.06178598646135	121.05636782183633	121.05135553491509	121.04671162060343	121.04194070259219	121.03741622113058	121.0331381762187	121.02910656785649	121.02532139604396	121.02176279351256	121.01816834859919	121.01473588076975	121.01146539002421	121.00835687636258	121.00541033978492
150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
273.3470702819892	171.428673972929	154.50596718888883	147.20963072297675	143.1824851374769	140.5140097021791	138.68368633200552	137.36835350710453	136.38166874673055	135.6123899660417	134.98208098784505	134.48088149323323	134.07663566142105	133.75611755956794	133.49287970985966	133.2781588791966	133.10148593570182	132.95312087073123	132.83096856018997	132.72065630811642	132.62448370097638	132.5436488859703	132.4768598535521	132.41452039660237	132.36268421595494	132.32135131160982	132.28669799963836	132.25268717135742	132.22421164262428	132.20127141343903	132.18023741440481	132.16019395095577	132.142951737899	132.12851077523453	132.1142470865542	132.1010476819157	132.0892971927899	132.07888021309483	132.06811868804746	132.0580300713476	132.0486143629952	132.03987156299033	132.03180167133297	132.02435413723305	132.016861273692	132.00982641765705	132.00324956912826	131.9971307281056	131.99146989458904	131.9862247692134	131.98083665178515	131.97572671936845	131.97089497196336	131.9663414095698	131.9620660321878	131.95804642451253	131.9539865198042	131.9501095084639	131.94641539049158	131.94290416588726	131.93957583465092
150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
273.38274129537496	124.25679256435852	113.30650141747965	109.39056317841427	107.39571145062773	106.11235200346653	105.25036882737231	104.63851631961354	104.1822916667955	103.82755038586767	103.53708922698219	103.30641884355877	103.12059181445103	102.97342897841328	102.8526058250162	102.75409261354123	102.67303663622035	102.60496645487139	102.54891647214963	102.49829749116334	102.45416467560575	102.41706779450878	102.38641495682036	102.35780998052714	102.33402616662073	102.31506351510113	102.29916782728957	102.283569447463	102.2705130619692	102.25999867080812	102.25035963844425	102.24117543582838	102.23327762645847	102.22666621033454	102.22013539838491	102.21409279604025	102.20871515200258	102.20394944389126	102.19902470315769	102.19440839058451	102.1901005061717	102.18610104991933	102.18241002182731	102.1790042215086	102.17557721266827	102.17236000281362	102.16935259194473	102.1665549800615	102.16396716716399	102.1615697510437	102.15910646266194	102.15677049085706	102.15456183562895	102.1524804969777	102.15052647490329	102.14868949791189	102.14683389764213	102.1450619479124	102.14337364872279	102.14176900007324	102.14024800196376
84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999	84.99999999999999
273.37331433623916	180.18005452383082	166.65759146303992	159.3235264721827	154.79225414153757	151.659090599285	149.4417549983568	147.8167532569744	146.5847708531092	145.6191810072757	144.82686270772186	144.19525200658586	143.68476345606652	143.27913612039097	142.94583227007172	142.67375987111683	142.4498896770465	142.26188585378037	142.107113528762	141.9673457712963	141.84549486677187	141.74307819522065	141.65845554718976	141.5794445129759	141.5137302814105	141.46131285249353	141.4173487585304	141.37419078248593	141.33803666349937	141.30888640157082	141.28214980933754	141.25666868088916	141.2347332783608	141.21634360175247	141.19818317252935	141.181373094451	141.1663995083278	141.15311645810553	141.13940167907776	141.12654196241445	141.11453730811562	141.1033877161813	141.09309318661147	141.08358964220557	141.07403073588057	141.06505448778373	141.05666089791492	141.04884996627422	141.04162169286158	141.0349224034919	141.02804315661248	141.02151838898433	141.01534810060753	141.00953229148197	141.00407096160774	140.99893561360287	140.99374984719023	140.98879741234074	140.98407830905438	140.97959253733126	140.97534009717128
150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150	150
