1.229563091372752126e+02	1.297506993988334045e+02	1.386309671897786302e+02	1.450128256592664115e+02	1.495216394199316028e+02	1.527825188253984265e+02	1.551146231206210473e+02	1.567695440020843591e+02	1.579275722350157594e+02	1.587224142220952103e+02	1.592652974446197618e+02	1.595749936135341898e+02	1.597050906513332222e+02	1.596787049190998289e+02	1.595409659314600503e+02	1.593098858975325527e+02	1.590047985040049809e+02	1.586461538039997947e+02	1.582381363491916488e+02	1.578123065790810813e+02	1.573636896377500705e+02	1.568896934897261417e+02	1.563933201574247676e+02	1.558968667120733187e+02	1.553862672006340802e+02	1.548615216231069383e+02	1.543315370852793933e+02	1.538103767698550257e+02	1.532866430746124990e+02	1.527603359995518417e+02	1.522401167770152313e+02	1.517281708277047869e+02	1.512201766521023103e+02	1.507161342502078583e+02	1.502223955480392021e+02	1.497368133379287940e+02	1.492584565327524047e+02	1.487875767294069362e+02	1.483278322565393523e+02	1.478770049624809815e+02	1.474350948472319089e+02	1.470021019107918505e+02	1.465780261531610336e+02	1.461628986882915910e+02	1.457571304767484719e+02	1.453604117152306685e+02	1.449727424037381525e+02	1.445941225422708953e+02	1.442245521308288119e+02	1.438639705418999881e+02	1.435115769927176075e+02	1.431679751546938064e+02	1.428331650278286133e+02	1.425071466121218577e+02	1.421899199075735964e+02	1.418813307153396863e+02	1.415793423399829862e+02	1.412854901477243175e+02	1.409997741385639642e+02	1.407221943125017845e+02	1.404527506695378065e+02
1.462815493457213449e+02	1.440815421048050666e+02	1.459758104932948868e+02	1.471043502342413092e+02	1.475158394256255008e+02	1.474405269476389435e+02	1.470127088837268161e+02	1.463401441945005104e+02	1.455001327070768298e+02	1.445491407631524226e+02	1.435329461688104686e+02	1.424587510872424332e+02	1.413477159430915435e+02	1.402085911221869026e+02	1.390588266642855331e+02	1.379046983347237187e+02	1.367533508637211526e+02	1.356116072056996131e+02	1.344809197094517117e+02	1.333705539690151625e+02	1.322790092558851711e+02	1.312055036496233527e+02	1.301506899709306708e+02	1.291194169476481477e+02	1.281086257933814352e+02	1.271183165081303628e+02	1.261499436604763105e+02	1.252058038284771300e+02	1.242840357348013498e+02	1.233846393794488847e+02	1.225077102773053923e+02	1.216532725288912360e+02	1.208212784773009076e+02	1.200117281225344641e+02	1.192227443556734130e+02	1.184549617153838739e+02	1.177086553547357823e+02	1.169835037614173814e+02	1.162748320061405138e+02	1.155854746352791409e+02	1.149154316488332910e+02	1.142647030468028220e+02	1.136332888291878476e+02	1.130207443992795504e+02	1.124211974167693171e+02	1.118390747551031552e+02	1.112743764142810790e+02	1.107271023943030457e+02	1.101972526951690270e+02	1.096842773250931771e+02	1.091809118602300543e+02	1.086926325985004809e+02	1.082194395399044140e+02	1.077613326844417969e+02	1.073183120321126012e+02	1.068898598261024233e+02	1.064691374098249952e+02	1.060613001158489652e+02	1.056663479441745324e+02	1.052842808948016540e+02	1.049150989677303016e+02
1.229563091372762642e+02	1.297506993988342856e+02	1.386309671897794260e+02	1.450128256592671505e+02	1.495216394199322565e+02	1.527825188253990802e+02	1.551146231206216157e+02	1.567695440020848991e+02	1.579275722350162425e+02	1.587224142220956651e+02	1.592652974446202165e+02	1.595749936135346161e+02	1.597050906513336201e+02	1.596787049191001984e+02	1.595409659314604198e+02	1.593098858975328653e+02	1.590047985040052936e+02	1.586461538040001074e+02	1.582381363491919046e+02	1.578123065790813371e+02	1.573636896377503263e+02	1.568896934897263691e+02	1.563933201574249949e+02	1.558968667120735176e+02	1.553862672006342507e+02	1.548615216231071088e+02	1.543315370852795922e+02	1.538103767698551678e+02	1.532866430746126412e+02	1.527603359995519554e+02	1.522401167770153450e+02	1.517281708277049006e+02	1.512201766521023956e+02	1.507161342502079435e+02	1.502223955480392874e+02	1.497368133379288793e+02	1.492584565327524899e+02	1.487875767294069931e+02	1.483278322565394092e+02	1.478770049624810383e+02	1.474350948472319374e+02	1.470021019107919074e+02	1.465780261531610904e+02	1.461628986882916479e+02	1.457571304767485003e+02	1.453604117152306685e+02	1.449727424037381809e+02	1.445941225422708953e+02	1.442245521308287834e+02	1.438639705418999881e+02	1.435115769927176075e+02	1.431679751546938064e+02	1.428331650278285565e+02	1.425071466121218293e+02	1.421899199075735964e+02	1.418813307153396295e+02	1.415793423399829294e+02	1.412854901477243175e+02	1.409997741385639074e+02	1.407221943125017560e+02	1.404527506695377497e+02
1.229563091372756674e+02	1.297506993988338309e+02	1.386309671897790281e+02	1.450128256592668095e+02	1.495216394199320007e+02	1.527825188253988244e+02	1.551146231206214452e+02	1.567695440020847570e+02	1.579275722350161004e+02	1.587224142220955514e+02	1.592652974446201313e+02	1.595749936135345592e+02	1.597050906513335917e+02	1.596787049191001699e+02	1.595409659314603914e+02	1.593098858975328653e+02	1.590047985040052936e+02	1.586461538040001358e+02	1.582381363491919330e+02	1.578123065790813939e+02	1.573636896377503831e+02	1.568896934897264259e+02	1.563933201574250802e+02	1.558968667120736313e+02	1.553862672006343644e+02	1.548615216231072225e+02	1.543315370852797059e+02	1.538103767698552815e+02	1.532866430746127833e+02	1.527603359995520975e+02	1.522401167770154871e+02	1.517281708277050711e+02	1.512201766521025661e+02	1.507161342502081141e+02	1.502223955480394579e+02	1.497368133379290498e+02	1.492584565327526605e+02	1.487875767294071920e+02	1.483278322565395797e+02	1.478770049624812373e+02	1.474350948472321363e+02	1.470021019107920779e+02	1.465780261531612894e+02	1.461628986882918468e+02	1.457571304767486993e+02	1.453604117152308959e+02	1.449727424037383798e+02	1.445941225422711227e+02	1.442245521308290108e+02	1.438639705419002155e+02	1.435115769927178349e+02	1.431679751546940338e+02	1.428331650278288123e+02	1.425071466121220851e+02	1.421899199075738238e+02	1.418813307153398853e+02	1.415793423399831852e+02	1.412854901477245448e+02	1.409997741385641916e+02	1.407221943125019834e+02	1.404527506695380339e+02
1.540962148912170733e+02	1.526047963782776833e+02	1.552968208311490912e+02	1.570049379859356691e+02	1.578362854899010301e+02	1.580746607414963023e+02	1.578812492930198914e+02	1.573849559693963158e+02	1.566782315924510272e+02	1.558288018708830123e+02	1.548918432067347055e+02	1.538761580460079301e+02	1.528074590119985032e+02	1.516964703479762591e+02	1.505644857341387137e+02	1.494193335614570515e+02	1.482698140999106045e+02	1.471245212013290029e+02	1.459852680679280752e+02	1.448640873336751724e+02	1.437590431848434207e+02	1.426691270097399808e+02	1.415952609796484012e+02	1.405442943834628693e+02	1.395119063946970357e+02	1.384980970133507299e+02	1.375051329630505563e+02	1.365365931109678570e+02	1.355895769398241271e+02	1.346640844496192528e+02	1.337610363878372937e+02	1.328806650794560369e+02	1.320225111198953130e+02	1.311865745091551787e+02	1.303716357478519114e+02	1.295781070760556872e+02	1.288061672521730543e+02	1.280555274635045464e+02	1.273219882473920279e+02	1.266080958608837506e+02	1.259138503039798138e+02	1.252392515766800045e+02	1.245842996789844506e+02	1.239485649536360370e+02	1.233263723841982369e+02	1.227220000911899831e+02	1.221354480746112756e+02	1.215667163344620860e+02	1.210158048707423575e+02	1.204821726994290572e+02	1.199586743733750609e+02	1.194506964997204932e+02	1.189582390784653683e+02	1.184813021096096008e+02	1.180198855931532051e+02	1.175734709693396383e+02	1.171352089761302580e+02	1.167102629410315444e+02	1.162986328640436824e+02	1.159003187451666008e+02	1.155153205844003139e+02
1.229563091372756674e+02	1.297506993988338309e+02	1.386309671897790281e+02	1.450128256592668095e+02	1.495216394199320007e+02	1.527825188253988244e+02	1.551146231206214452e+02	1.567695440020847570e+02	1.579275722350161004e+02	1.587224142220955514e+02	1.592652974446201313e+02	1.595749936135345592e+02	1.597050906513335917e+02	1.596787049191001699e+02	1.595409659314603914e+02	1.593098858975328653e+02	1.590047985040052936e+02	1.586461538040001358e+02	1.582381363491919330e+02	1.578123065790813939e+02	1.573636896377503831e+02	1.568896934897264259e+02	1.563933201574250802e+02	1.558968667120736313e+02	1.553862672006343644e+02	1.548615216231072225e+02	1.543315370852797059e+02	1.538103767698552815e+02	1.532866430746127833e+02	1.527603359995520975e+02	1.522401167770154871e+02	1.517281708277050711e+02	1.512201766521025661e+02	1.507161342502081141e+02	1.502223955480394579e+02	1.497368133379290498e+02	1.492584565327526605e+02	1.487875767294071920e+02	1.483278322565395797e+02	1.478770049624812373e+02	1.474350948472321363e+02	1.470021019107920779e+02	1.465780261531612894e+02	1.461628986882918468e+02	1.457571304767486993e+02	1.453604117152308959e+02	1.449727424037383798e+02	1.445941225422711227e+02	1.442245521308290108e+02	1.438639705419002155e+02	1.435115769927178349e+02	1.431679751546940338e+02	1.428331650278288123e+02	1.425071466121220851e+02	1.421899199075738238e+02	1.418813307153398853e+02	1.415793423399831852e+02	1.412854901477245448e+02	1.409997741385641916e+02	1.407221943125019834e+02	1.404527506695380339e+02
1.276482849744232055e+02	1.250306299080461088e+02	1.260951707191097881e+02	1.266412757848616906e+02	1.266642342750384529e+02	1.263301206941507928e+02	1.257394697473689149e+02	1.249733137438261537e+02	1.240897954330495594e+02	1.231312251791503058e+02	1.221316758735079162e+02	1.210964054238609720e+02	1.200409882303602984e+02	1.189717874958595729e+02	1.179015709863370205e+02	1.168347866673179567e+02	1.157765930577333648e+02	1.147317559154632960e+02	1.137013032939414359e+02	1.126914011677414038e+02	1.117010397921048934e+02	1.107296930625022640e+02	1.097777325646231361e+02	1.088479181954429293e+02	1.079385088930593781e+02	1.070495046574723830e+02	1.061815543310157750e+02	1.053356823528844757e+02	1.045110584593543450e+02	1.037076826504253546e+02	1.029249454490628466e+02	1.021626930707154770e+02	1.014212296123763082e+02	1.007005550740454396e+02	9.999839120659724756e+01	9.931550815029746104e+01	9.865223985872481194e+01	9.800826364008234748e+01	9.737888741485217281e+01	9.676695612809419345e+01	9.617246977980840938e+01	9.559542836999473536e+01	9.503583189865327085e+01	9.449325971659808943e+01	9.396215578816556047e+01	9.344670854002239935e+01	9.294691797216856344e+01	9.246278408460405274e+01	9.199430687732882461e+01	9.154097398574793942e+01	9.109601797500715747e+01	9.066454048705492141e+01	9.024654152189123124e+01	8.984202107951603011e+01	8.945097915992934645e+01	8.907294127002498385e+01	8.870164019068558048e+01	8.834180047539959446e+01	8.799342212416718212e+01	8.765650513698824398e+01	8.733104951386283687e+01
6.967524184445643698e+01	7.352539632600598907e+01	7.855754807420825614e+01	8.217393454025130950e+01	8.472892900462821331e+01	8.657676066772606305e+01	8.789828643501886063e+01	8.883607493451472692e+01	8.949229093317583761e+01	8.994270139252083140e+01	9.025033521861807628e+01	9.042582971433624550e+01	9.049955136908903341e+01	9.048459945415675065e+01	9.040654736116087520e+01	9.027560200860195039e+01	9.010271915226964268e+01	8.989948715560004189e+01	8.966827726454206982e+01	8.942697372814608059e+01	8.917275746139183923e+01	8.890415964417826444e+01	8.862288142254082857e+01	8.834155780350832288e+01	8.805221808035940967e+01	8.775486225309404631e+01	8.745453768165842234e+01	8.715921350291793601e+01	8.686243107561384136e+01	8.656419039974613838e+01	8.626939950697537540e+01	8.597929680236613592e+01	8.569143343619138875e+01	8.540580940845119073e+01	8.512602414388894090e+01	8.485086089149305622e+01	8.457979203522643274e+01	8.431296014666398264e+01	8.405243827870567941e+01	8.379696947873927115e+01	8.354655374676480051e+01	8.330119108278209694e+01	8.306088148679130256e+01	8.282564259003194707e+01	8.259570727015750435e+01	8.237089997196407865e+01	8.215122069545165573e+01	8.193666944062020718e+01	8.172724620746967616e+01	8.152291664041003116e+01	8.132322696254000505e+01	8.112851925432651967e+01	8.093879351576956083e+01	8.075404974686907167e+01	8.057428794762506641e+01	8.039942073869249839e+01	8.022829399265704353e+01	8.006177775037713218e+01	7.989987201185292065e+01	7.974257677708436631e+01	7.958989204607144075e+01
1.615983665076888087e+02	1.605466927351142772e+02	1.638017813525021893e+02	1.659151181527536778e+02	1.670337002867661909e+02	1.674807236876728780e+02	1.674374484080303773e+02	1.670485992657716281e+02	1.664179635043112171e+02	1.656216762041879917e+02	1.647219122707265626e+02	1.637286565604883890e+02	1.626709956740439225e+02	1.615611102209316527e+02	1.604231362115497745e+02	1.592660381624777699e+02	1.580998348212858673e+02	1.569344106733315130e+02	1.557718428764777343e+02	1.546261589877982772e+02	1.534951088333130826e+02	1.523775200110727894e+02	1.512745050087373784e+02	1.501943266615422203e+02	1.491317724170764905e+02	1.480868422753401319e+02	1.470623688167819410e+02	1.460628243242421718e+02	1.450845842056274364e+02	1.441276484609376496e+02	1.431934913047956002e+02	1.422824847141933731e+02	1.413938931335506766e+02	1.405277165628675675e+02	1.396831461704865944e+02	1.388604553741918153e+02	1.380597627353045027e+02	1.372807963128487359e+02	1.365196019663868015e+02	1.357785772069288157e+02	1.350577220344748071e+02	1.343570364490245765e+02	1.336765204505782947e+02	1.330157474598864553e+02	1.323690831155786896e+02	1.317407748902851665e+02	1.311308227840058578e+02	1.305392267967407349e+02	1.299659869284897695e+02	1.294105596664678615e+02	1.288657661630302300e+02	1.283370182043373688e+02	1.278243157903892779e+02	1.273276589211858720e+02	1.268470475967271511e+02	1.263819546676516552e+02	1.259254174183518415e+02	1.254826847034945416e+02	1.250537565230799828e+02	1.246386328771081082e+02	1.242373137655789037e+02
1.229563091372756674e+02	1.297506993988338309e+02	1.386309671897790281e+02	1.450128256592668095e+02	1.495216394199320007e+02	1.527825188253988244e+02	1.551146231206214452e+02	1.567695440020847570e+02	1.579275722350161004e+02	1.587224142220955514e+02	1.592652974446201313e+02	1.595749936135345592e+02	1.597050906513335917e+02	1.596787049191001699e+02	1.595409659314603914e+02	1.593098858975328653e+02	1.590047985040052936e+02	1.586461538040001358e+02	1.582381363491919330e+02	1.578123065790813939e+02	1.573636896377503831e+02	1.568896934897264259e+02	1.563933201574250802e+02	1.558968667120736313e+02	1.553862672006343644e+02	1.548615216231072225e+02	1.543315370852797059e+02	1.538103767698552815e+02	1.532866430746127833e+02	1.527603359995520975e+02	1.522401167770154871e+02	1.517281708277050711e+02	1.512201766521025661e+02	1.507161342502081141e+02	1.502223955480394579e+02	1.497368133379290498e+02	1.492584565327526605e+02	1.487875767294071920e+02	1.483278322565395797e+02	1.478770049624812373e+02	1.474350948472321363e+02	1.470021019107920779e+02	1.465780261531612894e+02	1.461628986882918468e+02	1.457571304767486993e+02	1.453604117152308959e+02	1.449727424037383798e+02	1.445941225422711227e+02	1.442245521308290108e+02	1.438639705419002155e+02	1.435115769927178349e+02	1.431679751546940338e+02	1.428331650278288123e+02	1.425071466121220851e+02	1.421899199075738238e+02	1.418813307153398853e+02	1.415793423399831852e+02	1.412854901477245448e+02	1.409997741385641916e+02	1.407221943125019834e+02	1.404527506695380339e+02
