% Model:              simplets_Heat_Equation.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jun 12 2023, 16:55
% Table:              Table 1 - System Matrix 1
% Row                    Column                   Value
34                       28                       -390.04967558060616
53                       28                       59.3914959451193
54                       28                       -237.56598378047738
13                       29                       -252.6489741961171
15                       29                       -349.3103796139742
16                       29                       -327.8660901188416
28                       29                       -349.3103796139742
29                       29                       1859.1390264668157
30                       29                       -234.75098835782237
31                       29                       -345.252214566087
16                       30                       -368.7722319091264
17                       30                       -257.839239567256
28                       30                       -257.839239567256
29                       30                       -234.75098835782237
30                       30                       1881.1691332007547
34                       30                       -442.71759894354676
35                       30                       -319.24983485574785
12                       31                       -274.0694340615369
13                       31                       -329.8485273188199
25                       31                       -305.44660692754314
28                       31                       -274.06943406153687
29                       31                       -345.252214566087
31                       31                       1851.8286099952754
32                       31                       -323.1423930597521
25                       32                       -295.48989392695484
26                       32                       -370.5798614376322
28                       32                       -370.5798614376323
31                       32                       -323.1423930597521
32                       32                       1869.0119450600087
54                       32                       -207.11685415968094
55                       32                       -302.10308103835695
17                       33                       121.48978461846968
28                       33                       97.51241889515158
33                       33                       1491.312226318888
34                       33                       -390.0496755806063
35                       33                       -485.9591384738786
36                       33                       -267.09052717178554
38                       33                       66.77263179294633
52                       33                       -312.597457565783
53                       33                       78.14936439144569
57                       33                       -532.7195029664668
59                       33                       133.17987574161677
28                       34                       -390.04967558060616
30                       34                       -442.71759894354676
33                       34                       -390.0496755806063
34                       34                       1906.5973964214288
35                       34                       -187.81238901566869
52                       34                       -173.02888652259588
54                       34                       -322.93917077840587
17                       35                       -485.9591384738785
30                       35                       -319.24983485574785
33                       35                       -485.9591384738786
34                       35                       -187.81238901566869
35                       35                       1923.7683077939432
36                       35                       -202.47876143503845
37                       35                       -242.30904553973164
33                       36                       -267.09052717178554
35                       36                       -202.47876143503845
36                       36                       1957.1667126246498
37                       36                       -529.2006780042079
38                       36                       -267.0905271717852
57                       36                       -153.8079572803039
58                       36                       -537.4982615615293
17                       37                       -101.23938071751972
35                       37                       -242.30904553973164
36                       37                       -529.2006780042079
37                       37                       973.9884849789785
38                       37                       -101.23938071751958
17                       38                       25.30984517937989
33                       38                       66.77263179294633
36                       38                       -267.0905271717852
37                       38                       -101.23938071751958
38                       38                       333.9254148970923
58                       38                       -76.90397864015226
59                       38                       19.225994660038058
19                       39                       72.7622660874155
26                       39                       105.07712133630812
39                       39                       1467.9716418536843
40                       39                       -291.0490643496622
41                       39                       -420.30848534523244
42                       39                       104.90146742990837
45                       39                       -419.60586971963335
49                       39                       -422.54275877995144
51                       39                       105.63568969498786
61                       39                       -403.7893442771025
62                       39                       100.94733606927562
19                       40                       -291.0490643496619
27                       40                       -489.9612628166043
39                       40                       -291.0490643496622
40                       40                       1922.2098367367794
41                       40                       -181.20436934896406
44                       40                       -482.1407736746217
45                       40                       -186.8053021972658
26                       41                       -420.30848534523227
27                       41                       -291.5246452340283
39                       41                       -420.30848534523244
40                       41                       -181.20436934896406
41                       41                       1917.413906081147
49                       41                       -165.65238845404906
50                       41                       -438.41553235364154
19                       42                       55.54713934472721
24                       42                       110.58748266421769
39                       42                       104.90146742990837
42                       42                       1422.5100062101797
43                       42                       -442.3499306568705
44                       42                       -222.18855737890908
45                       42                       -419.6058697196331
46                       42                       -315.11886826713675
47                       42                       78.7797170667842
62                       42                       67.66135174666536
63                       42                       -270.6454069866615
66                       42                       -226.77137527103122
67                       42                       56.69284381775776
23                       43                       -257.5718125605504
24                       43                       -442.3499306568706
